id,value,name,loc_type,parent,latitude,longitude
50589,50765516828,PUSHPA PARA,5,50765516,,
50590,50765516923,SARDIAR,5,50765516,,
50591,50761631896,SARASIA,5,50761631,,
50592,50765560047,BAHADURPUR,5,50765560,,
50593,50761615747,PANCHURIA,5,50761615,,
50594,50765551455,JALALPUR,5,50765551,,
50595,50765551305,DHOPAGHATA,5,50765551,,
50596,50761615525,KALIA KHAKSARA,5,50761615,,
50597,50765560257,CHAK CHIRAT,5,50765560,,
50598,50765516816,PURBA BANAGRAM,5,50765516,,
50599,50765516919,SANKHARI PARA,5,50765516,,
50600,50761647457,HARIRAMPUR,5,50761647,,
50601,50761615302,DAMDAMA,5,50761615,,
50602,50765560733,NAZIRPUR,5,50765560,,
50603,50763931381,DADAPUR,5,50763931,,
50604,50765551523,KANKARKATA,5,50765551,,
50605,50765516729,NATABILA,5,50765516,,
50606,50765551780,PAR MALANCHI,5,50765551,,
50607,50765560479,JOTKANU,5,50765560,,
50608,50765560146,CHAK BHOMRA,5,50765560,,
50609,50767215305,GANGAHATI,5,50767215,,
50610,50763931306,CHAR DADAPUR,5,50763931,,
50611,50765551158,CHAK LAKSHMIPUR,5,50765551,,
50612,50765560432,HEMAYETPUR (PART),5,50765560,,
50613,50765569372,GANGKULA,5,50765569,,
50614,50765534233,CHAR SAHADIAR,5,50765534,,
50615,50765599999,PAURASHAVA,5,50765599,,
50616,50765594245,CHAR ADANGA,5,50765594,,
50617,50765560741,NIAMATULLAPUR,5,50765560,,
50618,50767269678,PANCHBARIA,5,50767269,,
50619,50765569348,FAKIRPUR,5,50765569,,
50620,50767299825,SAIDPUR,5,50767299,,
50621,50763931613,KAMALPUR,5,50763931,,
50622,50765516618,KUCHIAMORA,5,50765516,,
50623,50765594003,ALOK CHAR,5,50765594,,
50624,50761631216,CHAR NABDAHA,5,50761631,,
50625,50765560356,GAFARIABAD,5,50765560,,
50626,50761631197,CHAK TINGA,5,50761631,,
50627,50765543634,LAKSHMINATHPUR,5,50765543,,
50628,50761631043,ASHRAFPUR,5,50761631,,
50629,50761631037,ARALIA,5,50761631,,
50630,50765560792,PATIKABARI,5,50765560,,
50631,50763931321,CHAR KURULIA,5,50763931,,
50632,50761647129,BENGALIA BRAHMATTAR,5,50761647,,
50633,50767251836,SAMASNARI,5,50767251,,
50634,50767269067,BANIABAHU,5,50767269,,
50635,50763931935,SAHA PARA,5,50763931,,
50636,50763931546,JAJIRA,5,50763931,,
50637,50765560214,CHAR NAZIRPUR (1ST PART),5,50765560,,
50638,50767269797,RASULPUR,5,50767269,,
50639,50761647123,BENGALIA,5,50761647,,
50640,50765543495,KABIRPUR,5,50765543,,
50641,50765594721,NANDANPUR,5,50765594,,
50642,50765560606,KRISHNA DIAR,5,50765560,,
50643,50765560225,CHAR PRATAPPUR,5,50765560,,
50644,50767215124,BILBAISA,5,50767215,,
50645,50767260418,HUIKHALI,5,50767260,,
50646,50765543665,MAHENDRAPUR,5,50765543,,
50647,50765594971,TELIGRAM,5,50765594,,
50648,50763931187,BATIKAMARA,5,50763931,,
50649,50765516527,KANKLAKHALI,5,50765516,,
50650,50765551424,HARI NARAYANPUR,5,50765551,,
50651,50767243322,GHUGHUDAHA,5,50767243,,
50652,50761647432,GHIOR,5,50761647,,
50653,50765560983,UDAYPUR,5,50765560,,
50654,50765551154,CHAK KRISHNAPUR,5,50765551,,
50655,50767215175,CHAK BAISA,5,50767215,,
50656,50767260045,ATAR SAPHA,5,50767260,,
50657,50761615970,TARAPUR,5,50761615,,
50658,50765543336,DUBKHOLA,5,50765543,,
50659,50765551685,MANOHARPUR,5,50765551,,
50660,50767269604,MIANPUR,5,50767269,,
50661,50763931366,CHHATTAR PARA,5,50763931,,
50662,50765560249,GAFARIABAD,5,50765560,,
50663,50763931950,SHIMUL CHAR,5,50763931,,
50664,50765560309,DIAR BOALIA,5,50765560,,
50665,50767269508,KHETU PARA,5,50767269,,
50666,50765543638,LASKARPUR,5,50765543,,
50667,50761615055,BAGHJAN,5,50761615,,
50668,50761663889,SAPHULLA,5,50761663,,
50669,50765551035,BABUIL CHARA,5,50765551,,
50670,50767243542,MACHHKHALI,5,50767243,,
50671,50767269327,GOALBARIA,5,50767269,,
50672,50763931785,NURPUR,5,50763931,,
50673,50763931516,HUKUMA,5,50763931,,
50674,50765560218,CHAR NAZIRPUR (2ND PART),5,50765560,,
50675,50765560590,KISMAT PRATAPPUR,5,50765560,,
50676,50765543451,JAHIRPUR,5,50765543,,
50677,50767260610,MUCHIDA,5,50767260,,
50678,50767215135,BILKULA,5,50767215,,
50679,50767215062,BANGAON,5,50767215,,
50680,50767260661,PAIKARHATI,5,50767260,,
50681,50765551610,KRISHNAPUR,5,50765551,,
50682,50765560043,BAGUNDA BATHAN PARA,5,50765560,,
50683,50761631735,PAIKHANDA,5,50761631,,
50684,50765594642,LOHAGARA,5,50765594,,
50685,50765594194,CHAR HAPANIA,5,50765594,,
50686,50763931329,CHAR MEDIA,5,50763931,,
50687,50765594959,SWARUPPUR,5,50765594,,
50688,50765543570,KHAYER SUTI,5,50765543,,
50689,50765517408,HALUDBARIA,5,50765517,,
50690,50765517824,PURBA RAGHABPUR,5,50765517,,
50691,50763931650,KULCHARA,5,50763931,,
50692,50767260587,MANPUR,5,50767260,,
50693,50767215486,KAZIPUR,5,50767215,,
50694,50761615618,KUSHIARA,5,50761615,,
50695,50765594947,SREEKUL,5,50765594,,
50696,50765560769,PANCHURIA,5,50765560,,
50697,50765517055,BAKSIPUR,5,50765517,,
50698,50767215169,CHAITRAHATI,5,50767215,,
50699,50765543654,MADARBARIA,5,50765543,,
50700,50767260033,ARAZI HUIKHALI,5,50767260,,
50701,50767260457,KALYANPUR,5,50767260,,
50702,50765594265,CHOMARPUR,5,50765594,,
50703,50763931957,SHIMUL CHAR KHAS,5,50763931,,
50704,50765560190,CHAR GHOSHPUR,5,50765560,,
50705,50765543705,MUNIBPUR,5,50765543,,
50706,50767215650,PADMA BILA,5,50767215,,
50707,50765543150,CHAK DUBLA,5,50765543,,
50708,50767260944,SREEDHARKURA,5,50767260,,
50709,50765543134,BRAJANATHPUR,5,50765543,,
50710,50765543015,ARIPPUR,5,50765543,,
50711,50767215537,KUMIRGARI,5,50767215,,
50712,50765560630,LAKSHMIPUR,5,50765560,,
50713,50765517713,NALDAHA,5,50765517,,
50714,50768395951,TANTIBANDA,5,50768395,,
50715,50767215180,CHAK CHAITRAHATI,5,50767215,,
50716,50767260994,UTTRAIL,5,50767260,,
50717,50765543059,BALARAMPUR,5,50765543,,
50718,50765543275,DAKSHIN RAMCHANDRAPUR (PART),5,50765543,,
50719,50765560547,KHAS CHAR BAGUNDA,5,50765560,,
50720,50767243056,BALARAMPUR,5,50767243,,
50721,50761663373,DHALTHOPA,5,50761663,,
50722,50765594420,HAPANIA,5,50765594,,
50723,50763931770,NISHKILPUR,5,50763931,,
50724,50765543329,DOGACHHI FAKIRPUR,5,50765543,,
50725,50765560133,BHAGIRATPUR,5,50765560,,
50726,50765543701,MUKUNDAPUR,5,50765543,,
50727,50767243050,BAGHPURA,5,50767243,,
50728,50765594352,FARADPUR,5,50765594,,
50729,50765543206,CHAR KUSHAKHALI,5,50765543,,
50730,50767260774,RAM BHADRABATI,5,50767260,,
50731,50767260469,KARIAL,5,50767260,,
50732,50765517955,SREEPUR,5,50765517,,
50733,50765543832,RADHAKANTAPUR,5,50765543,,
50734,50767260440,KABARIKOLA,5,50767260,,
50735,50761663727,PAKURIA,5,50761663,,
50736,50765543130,BOBRAKHALI,5,50765543,,
50737,50761615049,BAGH CHAR,5,50761615,,
50738,50765543178,CHAR ASHUTOSH,5,50765543,,
50739,50765517598,KOLADI,5,50765517,,
50740,50763931994,VIKU PARA,5,50763931,,
50741,50763931299,CHAR BOAGARI,5,50763931,,
50742,50767260932,SONAKURA,5,50767260,,
50743,50768395552,KROR DULIA,5,50768395,,
50744,50767269152,BISHNAPUR,5,50767269,,
50745,50767269390,HARIRAMPUR,5,50767269,,
50746,50765560466,JAUENPUR,5,50765560,,
50747,50765543622,KULNIA,5,50765543,,
50748,50763931456,DIKRI CHAR JOYENPUR,5,50763931,,
50749,50763931867,RANAKHARIA,5,50763931,,
50750,50765543804,PIPRI,5,50765543,,
50751,50768395970,UDAYPUR,5,50768395,,
50752,50767260401,HASANPUR,5,50767260,,
50753,50765517772,PAR CHITHALIA,5,50765517,,
50754,50765543313,DIARA SADIRAJPUR,5,50765543,,
50755,50765543539,KAYEMKHOLA,5,50765543,,
50756,50767260627,NALIPARBAT,5,50767260,,
50757,50767269288,GADHULI,5,50767269,,
50758,50767260203,CHHATAK BARAT,5,50767260,,
50759,50767269101,BHAIRABPUR,5,50767269,,
50760,50763931359,CHAR TALBARIA,5,50763931,,
50761,50761663803,PURBA SREEKANTADIA,5,50761663,,
50762,50763931568,JOYENPUR,5,50763931,,
50763,50765560237,CHAR SHIBRAMPUR,5,50765560,,
50764,50761663766,PASCHIM SREEKANTADIA,5,50761663,,
50765,50761673154,BORAMARA,5,50761673,,
50766,50765525582,KHOKSABARIA,5,50765525,,
50767,50767260446,KAZURIA,5,50767260,,
50768,50765594796,PATOA,5,50765594,,
50769,50765594891,SADULLAHPUR,5,50765594,,
50770,50765594332,DUBALIA,5,50765594,,
50771,50768395104,BERADULIA,5,50768395,,
50772,50765560095,BHABANIPUR,5,50765560,,
50773,50761663027,AG BAGHSOHA,5,50761663,,
50774,50767260452,KALAGACHHI,5,50767260,,
50775,50761642920,SHIMULIA,5,50761642,,
50776,50761642927,SINGHASAN,5,50761642,,
50777,50767260350,GOTANGRA,5,50767260,,
50778,50765517658,MOHADEBPUR,5,50765517,,
50779,50767260480,KASHINATHPUR,5,50767260,,
50780,50767260893,SHIBRAMBARI,5,50767260,,
50781,50765517459,JAMUA,5,50765517,,
50782,50765594543,KHALISPUR,5,50765594,,
50783,50765543325,DOGACHHI,5,50765543,,
50784,50768395073,BANAGRAM,5,50768395,,
50785,50768395282,DARPARA,5,50768395,,
50786,50767269395,HASANPUR,5,50767269,,
50787,50768395221,CHANDIPUR,5,50768395,,
50788,50765517669,MAJH PARA,5,50765517,,
50789,50765517110,BHAUDANGA,5,50765517,,
50790,50765517142,CHAK BHARARA,5,50765517,,
50791,50765543261,CHITHALIA,5,50765543,,
50792,50765517107,BHARARA,5,50765517,,
50793,50767269768,RAGHURAMPUR,5,50767269,,
50794,50761642389,DIGHALKANDI,5,50761642,,
50795,50767260192,CHANDIPUR,5,50767260,,
50796,50767269655,PAGLA CHANDIPUR,5,50767269,,
50797,50765543602,KUMARPUR,5,50765543,,
50798,50765517031,AURANGABAD,5,50765517,,
50799,50767269356,HAIJOR,5,50767269,,
50800,50761642957,TANGBARI,5,50761642,,
50801,50767269429,JASMANTA DULIA,5,50767269,,
50802,50765525241,CHAR TARAPUR,5,50765525,,
50803,50761673543,KALANPUR,5,50761673,,
50804,50768319110,BETHURIA,5,50768319,,
50805,50767260525,KHUDRA GOPALPUR,5,50767260,,
50806,50768395558,KUMAR DULIA,5,50768395,,
50807,50767269146,BISHNUBARIA,5,50767269,,
50808,50768395755,PARBATIA,5,50768395,,
50809,50765543836,RADHAKANTAPUR,5,50765543,,
50810,50767260277,EDRAKPUR,5,50767260,,
50811,50768319872,SHIBRAMPUR,5,50768319,,
50812,50765560880,RATANPUR,5,50765560,,
50813,50761673964,TARANAGAR,5,50761673,,
50814,50765594860,RAMJIBANPUR,5,50765594,,
50815,50761642309,DANTIA,5,50761642,,
50816,50763931999,LAKSHMIKUNDI,5,50763931,,
50817,50768395362,GHORADAHA,5,50768395,,
50818,50765517388,GHORADAHA,5,50765517,,
50819,50765517186,CHAR BHARARA,5,50765517,,
50820,50768317184,BIRAHIMPUR,5,50768317,,
50821,50765543887,SADIRAJPUR,5,50765543,,
50822,50768319030,BADANPUR,5,50768319,,
50823,50768317583,MOBARAKPUR,5,50768317,,
50824,50768317334,GOBINDAPUR,5,50768317,,
50825,50765517317,DIARA SADIRAJPUR,5,50765517,,
50826,50768319964,TEBILA,5,50768319,,
50827,50761673138,BHARANGA,5,50761673,,
50828,50768317276,DARIAPUR,5,50768317,,
50829,50761673784,PENGUA NALKOLA,5,50761673,,
50830,50761642877,SWALPA NANDIARA,5,50761642,,
50831,50768395589,MADHUPUR,5,50768395,,
50832,50768319092,BARA JORPUKURIA,5,50768319,,
50833,50768395749,PAR GHORADAHA,5,50768395,,
50834,50765543876,RANINAGAR,5,50765543,,
50835,50768317012,AHLADIPUR,5,50768317,,
50836,50765517554,KHAS CHAR BALARAMPUR,5,50765517,,
50837,50768395724,NEOGIR BAGAN,5,50768395,,
50838,50768399522,KHAR PARA,5,50768399,,
50839,50768395085,BARAI PARA,5,50768395,,
50840,50768317006,AHAMMEDPUR,5,50768317,,
50841,50761642451,HARIDEBPUR,5,50761642,,
50842,50765517281,DARI BHAUDANGA,5,50765517,,
50843,50761642160,BRI-NANDIARA,5,50761642,,
50844,50761642710,NAYABARI,5,50761642,,
50845,50761642914,SHIBPUR,5,50761642,,
50846,50768317239,CHAR GOBINDAPUR,5,50768317,,
50847,50768317902,SONATALA,5,50768317,,
50848,50761642704,NATUABARI,5,50761642,,
50849,50761673086,BARA CHAK PENGUA,5,50761673,,
50850,50768399687,NANDANPUR,5,50768399,,
50851,50761673420,GANGRAJANI,5,50761673,,
50852,50761673809,RAGHUNATHPUR,5,50761673,,
50853,50761673599,KOLCHINAKHARA,5,50761673,,
50854,50768399116,BHABANIPUR,5,50768399,,
50855,50765517868,RAMNAGAR,5,50765517,,
50856,50768399245,CHHOTA BANAGRAM,5,50768399,,
50857,50768317202,BOALIA,5,50768317,,
50858,50768385663,MATHURAPUR,5,50768385,,
50859,50761673346,DEONAI,5,50761673,,
50860,50761673999,PURAN BHARENGA,5,50761673,,
50861,50761642494,JATSAKHNI,5,50761642,,
50862,50765517586,KHURDA CHANDPUR,5,50765517,,
50863,50765517812,PIRPUR,5,50765517,,
50864,50768319798,ROY SHIMULI,5,50768319,,
50865,50761642537,KALIKAPUR,5,50761642,,
50866,50761642562,KAPASHKANDA,5,50761642,,
50867,50768319036,BAGAJANI,5,50768319,,
50868,50761642148,BISHWANATHPUR,5,50761642,,
50869,50768319067,BAMANDIHI,5,50768319,,
50870,50761673673,MULKANDI,5,50761673,,
50871,50761673506,JHAUKANDA,5,50761673,,
50872,50765543864,RAMKRISHNAPUR,5,50765543,,
50873,50768399049,BALARAMPUR,5,50768399,,
50874,50768385700,NARAYANPUR,5,50768385,,
50875,50761642846,RANIGRAM,5,50761642,,
50876,50768385780,RADHANAGAR,5,50768385,,
50877,50768399915,SUJANAGAR,5,50768399,,
50878,50765517551,CHAR BALARAMPUR,5,50765517,,
50879,50765517007,ARAZI BALARAMPUR,5,50765517,,
50880,50761673624,LAKSHIMPUR,5,50761673,,
50881,50768317847,SAIDPUR,5,50768317,,
50882,50768319534,KHURDA DURGAPUR(PAIKPARA),5,50768319,,
50883,50768385994,UTTAR DURGAPUR,5,50768385,,
50884,50761673401,GADHULI,5,50761673,,
50885,50768385546,KRISHNAPUR,5,50768385,,
50886,50768319251,CHHOTA JORPUKURIA,5,50768319,,
50887,50768399393,GOKULPUR,5,50768399,,
50888,50761642667,MIRZAPUR,5,50761642,,
50889,50765543507,KALIKAPUR,5,50765543,,
50890,50768385147,BHAYNA,5,50768385,,
50891,50765517475,JOT KAKURIA,5,50765517,,
50892,50761673630,MADHUPUR,5,50761673,,
50893,50761673815,RAJARAMPUR,5,50761673,,
50894,50761673791,PUKHURPAR,5,50761673,,
50895,50765517404,GOPINATHPUR,5,50765517,,
50896,50761642939,SREENIBASDIA,5,50761642,,
50897,50768357171,BIL GONDAHASTI,5,50768357,,
50898,50768385644,MANIKDI,5,50768385,,
50899,50768399211,CHAR BHABANIPUR,5,50768399,,
50900,50765517952,RAMBALLABHPUR,5,50765517,,
50901,50768317159,BHURKOLA,5,50768317,,
50902,50761673407,GANAPATDIA,5,50761673,,
50903,50768385921,CHAR SUJANAGAR,5,50768385,,
50904,50761673414,GANGADIA,5,50761673,,
50905,50768338988,ULATH CHANDIPUR,5,50768338,,
50906,50765517558,KHAS CHAR BASUDEBPUR,5,50765517,,
50907,50768357135,BHATIKAYA,5,50768357,,
50908,50768385651,MANIKDI DIARA,5,50768385,,
50909,50761684444,GOPSELENDA,5,50761684,,
50910,50768385190,BISHWANATHPUR,5,50768385,,
50911,50768317982,UJANKAYA,5,50768317,,
50912,50768338528,KHAYRAN,5,50768338,,
50913,50765517566,KHAS CHAR MADHUPUR,5,50765517,,
50914,50768385196,BISWHANATHPUR(DIARA),5,50768385,,
50915,50768357816,RANINAGAR,5,50768357,,
50916,50768376565,KURI PARA,5,50768376,,
50917,50768385835,SAHAPUR,5,50768385,,
50918,50768385571,LAKSHMIPUR,5,50768385,,
50919,50768385429,HEMRAJPUR,5,50768385,,
50920,50765517182,CHAR BHABANIPUR,5,50765517,,
50921,50765517364,GANGADHARDIA,5,50765517,,
50922,50761673376,DHOPAKOLA,5,50761673,,
50923,50761684908,SANYASI BANDA,5,50761684,,
50924,50761673945,SULTANDIA,5,50761673,,
50925,50761684339,DAYARAMPUR,5,50761684,,
50926,50768338079,BANKHOLA,5,50768338,,
50927,50761684716,PAGLA,5,50761684,,
50928,50768385577,LAKSHMIPUR DIARA,5,50768385,,
50929,50761684519,KADMI SHARIFPUR,5,50761684,,
50930,50761684852,RUPPUR,5,50761684,,
50931,50761684580,KHANPUR,5,50761684,,
50932,50768338042,BAHALBARIA,5,50768338,,
50933,50761673426,GAZARIA,5,50761673,,
50934,50761684692,NATAKHOLA,5,50761684,,
50935,50768376230,CHAR SREEKRISHNAPUR,5,50768376,,
50936,50768376479,KADOA,5,50768376,,
50937,50768376675,MOJAITPUR,5,50768376,,
50938,50768376681,MOJAITPUR DIARA,5,50768376,,
50939,50761684828,RAMNAGAR,5,50761684,,
50940,50768376626,MAMRAJPUR,5,50768376,,
50941,50768357945,TAKIGARA,5,50768357,,
50942,50768328423,HATKHALI,5,50768328,,
50943,50765517562,KHAS CHAR DHUBRAKUL,5,50765517,,
50944,50768338343,GABGACHHI,5,50768338,,
50945,50768357264,DAKSHIN RANINAGAR,5,50768357,,
50946,50768338165,BIKRAMADITYA,5,50768338,,
50947,50761684142,BHUIYAN PARA,5,50761684,,
50948,50768376730,NISCHINTAPUR,5,50768376,,
50949,50765517531,KANTAGAJRA,5,50765517,,
50950,50761684173,CHAK BANDI,5,50761684,,
50951,50768338257,CHHOTA MANIKHAT,5,50768338,,
50952,50768357436,HIRANNADI,5,50768357,,
50953,50768376632,MAMRAJPUR DIARA,5,50768376,,
50954,50768376737,NISCHINTAPUR DIARA,5,50768376,,
50955,50765517931,SIKDARKHALI,5,50765517,,
50956,50768357128,BHATCHALA MALANCHI,5,50768357,,
50957,50768376485,KAKIAN,5,50768376,,
50958,50761652655,MASUNDIA,5,50761652,,
50959,50761684080,BARA BHABANIPUR,5,50761684,,
50960,50768338657,MANIKHAT,5,50768338,,
50961,50761684315,DARI SHARIFPUR,5,50761684,,
50962,50761684105,BARA NAOGAON,5,50761684,,
50963,50768357208,BRI-MALANCHI,5,50768357,,
50964,50768376761,PHAKITPUR,5,50768376,,
50965,50768366472,KADIM MALANCHI,5,50768366,,
50966,50768376927,SHYAMNAGAR,5,50768376,,
50967,50768376460,JONKOLA,5,50768376,,
50968,50768338288,DASPARA,5,50768338,,
50969,50768328841,SAIDPUR,5,50768328,,
50970,50768376958,TARABARI,5,50768376,,
50971,50761684383,DIAR BRAHMANDI,5,50761684,,
50972,50761684537,KALIKABARI,5,50761684,,
50973,50768357466,KADAMTALI,5,50768357,,
50974,50768376712,NARUHATI,5,50768376,,
50975,50768338939,TAILAKUNDA,5,50768338,,
50976,50761652438,GOPALPUR,5,50761652,,
50977,50768376804,RAMCHANDRAPUR,5,50768376,,
50978,50761684135,BHABANIPUR,5,50761684,,
50979,50768366270,DARI MALANCHI,5,50768366,,
50980,50768376884,SINDURPUR,5,50768376,,
50981,50768328497,KAMALPUR,5,50768328,,
50982,50768328743,NURUDDINPUR,5,50768328,,
50983,50768376141,BHAT PARA,5,50768376,,
50984,50768338866,SAU KHETU PARA,5,50768338,,
50985,50768357024,BADAI KADAMTALI,5,50768357,,
50986,50768328909,SREEPUR,5,50768328,,
50987,50768376537,KANDARPAPUR,5,50768376,,
50988,50761652568,KAZI SHARIFPUR,5,50761652,,
50989,50768328337,DURIA,5,50768328,,
50990,50761652284,CHHOTA NAOGAON,5,50761652,,
50991,50761652821,RAJDHARDIA,5,50761652,,
50992,50761652259,CHHOTA BHABANIPUR,5,50761652,,
50993,50768376890,SINGHANAGAR,5,50768376,,
50994,50768357021,BADAIHAT,5,50768357,,
50995,50768328829,SAGATA,5,50768328,,
50996,50768376859,SATBARIA,5,50768376,,
50997,50761652006,ABDUL SUKUR CHAK,5,50761652,,
50998,50761684976,TARPUR,5,50761684,,
50999,50761684988,UTTAR KANCHADIA,5,50761684,,
51000,50768328122,BHADARBHAG,5,50768328,,
51001,50761652016,ACHUA,5,50761652,,
51002,50761652636,MAHISHAKHOLA,5,50761652,,
51003,50761652278,CHHOTA KANCHADIAR,5,50761652,,
51004,50768366926,SHYAMSUNDARPUR,5,50768366,,
51005,50768376405,GOPINPUR,5,50768376,,
51006,50768366767,PUKHARURIA,5,50768366,,
51007,50768376417,HARIRAMPUR,5,50768376,,
51008,50768338608,MAJH PARA,5,50768338,,
51009,50761621500,JOYKRISHNAPUR,5,50761621,,
51010,50761652723,PAIKANDI,5,50761652,,
51011,50768338153,BHITBILA,5,50768338,,
51012,50761652933,SOMASPUR,5,50761652,,
51013,50768366878,SINDURI BARURIA,5,50768366,,
51014,50761652333,DAYALNAGAR,5,50761652,,
51015,50761652463,AMINABAD (HATTAMILNAGAR),5,50761652,,
51016,50761652797,PURBA KANCHADIA,5,50761652,,
51017,50768338614,MALIPHA,5,50768338,,
51018,50768328307,DHULDI,5,50768328,,
51019,50761621698,NATIBPUR,5,50761621,,
51020,50761652951,TALIMNAGAR,5,50761652,,
51021,50768366380,GOBINDAPUR,5,50768366,,
51022,50768347718,NAWAGRAM,5,50768347,,
51023,50768338178,BIL MADIA,5,50768338,,
51024,50761652111,BARA SHYAMPUR,5,50761652,,
51025,50768376773,RADHABALLABHPUR,5,50768376,,
51026,50768347976,UDAYPUR,5,50768347,,
51027,50768328896,SOLAKURA,5,50768328,,
51028,50768347620,MALPHIA,5,50768347,,
51029,50761652061,BALINDARI,5,50761652,,
51030,50768328356,GHANASYAMPUR,5,50768328,,
51031,50761621327,DASPARA,5,50761621,,
51032,50768366368,GOALKANDI,5,50768366,,
51033,50768347810,RAMNAGAR,5,50768347,,
51034,50761652760,PASCHIM KANCHANDIA,5,50761652,,
51035,50761652488,JADUPUR,5,50761652,,
51036,50768376214,CHAK RAMKANTAPUR,5,50768376,,
51037,50768328786,RAGHABPUR,5,50768328,,
51038,50761652395,ENAYETERKANDI,5,50761652,,
51039,50768366286,SREEPUR,5,50768366,,
51040,50768328411,HAKIMPUR,5,50768328,,
51041,50768347319,DIAR PARA,5,50768347,,
51042,50768347374,GOARIA,5,50768347,,
51043,50768347448,INDRAJITPUR,5,50768347,,
51044,50768347638,MAMUDIA,5,50768347,,
51045,50761652482,HIJLAKOTA,5,50761652,,
51046,50768366515,KHALILPUR,5,50768366,,
51047,50761621834,RAMNARAYANPUR,5,50761621,,
51048,50768366454,ISLAMPUR BARURIA,5,50768366,,
51049,50768347792,ROYPUR MAJH PARA,5,50768347,,
51050,50761621352,DHALA,5,50761621,,
51051,50761621574,KHAIRADDIKANDI,5,50761621,,
51052,50768366018,AMIRABAD BARURIA,5,50768366,,
51053,50768347706,NARAYANPUR,5,50768347,,
51054,50761621605,KUMARPUR,5,50761621,,
51055,50768347540,KRISHNAJIBANPUR,5,50768347,,
51056,50761621228,CHAR NATIBPUR,5,50761621,,
51057,50768347408,GARGAON,5,50768347,,
51058,50768347294,DECREE RANINAGAR,5,50768347,,
51059,50768347601,MAHABATPUR DANGA,5,50768347,,
51060,50768347300,DHAI PARA,5,50768347,,
51061,50768366823,SAGARKANDI,5,50768366,,
51062,50768347868,SHAMIRPUR,5,50768347,,
51063,50768347233,CHAR BHUMIAOMPA,5,50768347,,
51064,50768347694,NARASINGHAPUR,5,50768347,,
51065,50768347669,MOHANPUR,5,50768347,,
51066,50761652290,CHHOTA SHYAMPUR,5,50761652,,
51067,50768366442,HOGLADANGI,5,50768366,,
51068,50761621642,MALDAHA,5,50761621,,
51069,50768347331,DURGAPUR,5,50768347,,
51070,50768347399,GOPALPUR,5,50768347,,
51071,50768347061,BALIADANGI,5,50768347,,
51072,50768347491,KALIKAPUR,5,50768347,,
51073,50761621587,KHAS CHAR DHALA,5,50761621,,
51074,50768347098,BARKHANPUR,5,50768347,,
51075,50768347595,MAHABATPUR,5,50768347,,
51076,50761621024,AKNAI,5,50761621,,
51077,50761621098,BARA GOALANDA,5,50761621,,
51078,50761621661,MIRPUR,5,50761621,,
51079,50761621358,DHALAR CHAR,5,50761621,,
51080,50768347055,BALCHANDRAPUR,5,50768347,,
51081,50768347356,DIARA RANINAGAR,5,50768347,,
51082,50768366617,MANUSHALA,5,50768366,,
51083,50768366181,CHAR CHANDIPUR,5,50768366,,
51084,50768347313,DIARA NABINANDI,5,50768347,,
51085,50761621203,CHAR DURGAPUR,5,50761621,,
51086,50768347853,SANTOSHPUR,5,50768347,,
51087,50768366255,CHAR NANDALALPUR,5,50768366,,
51088,50768366212,CHAR RAMKANTAPUR,5,50768366,,
51089,50761621648,MALDAHA,5,50761621,,
51090,50768347241,CHAR MUKHARJI,5,50768347,,
51091,50761621370,DHARAI,5,50761621,,
51092,50768366712,PADMA KRISHNAPUR,5,50768366,,
51093,50761621092,BARA DURGAPUR,5,50761621,,
51094,50768366268,CHAR PRANPUR,5,50768366,,
51095,50761621241,CHAR RAMKRISHNAPUR,5,50761621,,
51096,50768366223,CHAR SREEPUR,5,50768366,,
51097,50768366352,DIAM SHIBRAMPUR,5,50768366,,
51098,50761621321,DARI CHAR,5,50761621,,
51099,50768366494,KALIKAPUR,5,50768366,,
51100,50768366137,BARA CHAR RAMCHANDRAPUR,5,50768366,,
51101,50768347229,CHAR KHANPUR,5,50768347,,
51102,50768347278,CHAR SANTOSHPUR,5,50768347,,
51103,50761621753,PANPARA,5,50761621,,
51104,50761621685,NARADAHA,5,50761621,,
51105,50768366230,CHAR KALIKAPUR,5,50768366,,
51106,50761621253,CHHAITHOBA,5,50761621,,
51107,50761621611,KUKHALI,5,50761621,,
51108,50768347129,BHABANIPUR,5,50768347,,
51109,50768366579,KHAS CHAR PADMA,5,50768366,,
51110,50768366192,CHAR JAJIRA,5,50768366,,
51111,50761621271,CHHOTA DURGAPUR,5,50761621,,
51112,50761621511,JOT KRISHNAPUR,5,50761621,,
51113,50813425688,MATIKATA,5,50813425,,
51114,50813425992,UJAN PARA,5,50813425,,
51115,50813425137,BHATO PARA,5,50813425,,
51116,50813425096,BARGACHHI,5,50813425,,
51117,50813425306,MAHABBATPUR,5,50813425,,
51118,50813425410,HARISANKAPUR,5,50813425,,
51119,50813425811,PIRIJPUR,5,50813425,,
51120,50813425160,BIDIRPUR,5,50813425,,
51121,50813425913,SEKHER PARA,5,50813425,,
51122,50813425545,KANTHALBARIA,5,50813425,,
51123,50813447344,FARADPUR,5,50813447,,
51124,50813447140,BHAT PARA ARAZI (ALIPUR),5,50813447,,
51125,50813425999,CHAR ASHARIADAHA,5,50813425,,
51126,50706617557,KODALKATI,5,50706617,,
51127,50765517957,SREERAMPUR,5,50765517,,
51128,50765517293,DEBALAY,5,50765517,,
51129,50765534170,CHANDPUR,5,50765534,,
